Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainTomorrow
18/08/13,AliceSprings,5.8,26.2,0,7.4,11,SE,30,E,ESE,11,11,20,13,1021,1016.8,2,1,15.3,25.1,No
28/07/10,NorfolkIsland,12.6,17.8,0,2.4,9.6,SSW,35,SSE,SSW,11,17,55,57,1030.2,1027.6,1,3,16.4,16.7,No
6/11/2009,Brisbane,18.3,25.5,0.4,6.6,3.1,ENE,28,ESE,ENE,9,15,73,62,1021.5,1020.2,7,6,24.2,25.2,Yes
21/01/17,Brisbane,28,33.6,0,8.6,3,SE,44,W,ESE,9,7,61,87,1006.6,1007.9,7,8,31.1,25.1,Yes
19/02/14,Melbourne,17.5,25.4,0,7.2,9.3,W,67,NW,WSW,13,17,70,42,999,996.9,5,7,19,23.7,Yes
21/03/15,WaggaWagga,11.3,27.6,0,10.6,11.2,ENE,57,SE,NE,17,22,48,26,1022.8,1020.9,0,0,16.7,26.4,No
10/1/2009,Watsonia,10.8,25.6,0,7.2,10.2,SW,39,NW,SSW,4,22,69,46,1013.6,1009.6,7,1,15.2,23.2,No
23/02/16,Cairns,24.7,31.7,38.6,10,1.7,SSE,52,S,SSE,17,17,85,95,1012.1,1009.4,7,8,27.9,26.4,Yes
17/06/14,Townsville,16.3,19.4,0.6,3.4,0.2,SW,39,SSE,SSW,11,17,75,77,1023.7,1020.7,8,7,16.3,16.2,No
25/03/11,Canberra,10.7,22.7,0,6,6.3,NW,39,NW,SSW,22,9,75,44,1008.6,1009.6,1,7,14.2,20.7,No
20/02/16,Townsville,27.5,34.7,0,8,11,ENE,35,ENE,ENE,22,26,69,68,1013.2,1009.8,3,2,32.3,32.5,Yes
20/07/13,MountGambier,3.6,9.2,14.8,0.4,0.5,WNW,41,NE,NNW,13,13,95,89,1005.6,1005.1,7,5,4.5,8.1,Yes
28/10/11,NorfolkIsland,17.4,22.1,0,3.8,6,E,44,ENE,E,31,26,79,80,1019.3,1017.2,7,7,20.3,19.8,Yes
3/4/2012,MountGambier,14.4,24.2,0,4.6,9.6,W,35,WNW,W,13,22,77,53,1014.5,1013.8,5,4,18.8,23.2,No
30/06/09,NorfolkIsland,14.7,18.7,1.8,2.6,6.8,WSW,30,W,SW,15,17,76,65,1014.5,1013.3,4,7,16.5,18.6,Yes
11/7/2013,Mildura,1.4,19,0,1.2,8,NNE,20,NE,NE,9,9,83,50,1031.1,1028,7,1,6.5,18.3,No
25/07/13,AliceSprings,-1.1,19.1,0,4.8,10.6,ENE,31,NNW,ESE,6,17,55,27,1027.5,1023.8,0,1,8.2,17.6,No
26/03/13,Williamtown,18.4,29.3,0,4,6.2,ENE,35,NNW,NE,11,11,98,58,1019.4,1016.3,7,7,20.9,28.8,No
13/12/13,MelbourneAirport,13.3,24.4,0,7.2,5.2,WSW,39,WSW,SW,17,20,67,42,1013.8,1013,7,7,16.8,24.2,No
13/08/09,Sale,9.2,16.3,8.8,1.2,9.7,W,50,W,W,30,28,83,55,1012.8,1012.1,3,3,12.4,16.2,No
29/10/14,PerthAirport,16.9,29.1,0,7.2,9.8,SW,39,SSW,W,13,24,57,52,1013.5,1011.5,7,7,22.3,26.7,No
17/10/11,Williamtown,11.8,20,0,7.2,2.4,SSE,39,S,S,24,24,87,47,1030.8,1032,8,7,15,17.9,No
20/06/15,SydneyAirport,8.4,14.8,2.8,2.2,8.6,S,50,W,SSW,17,24,64,66,1024.1,1023.3,2,7,11,14,No
2/2/2015,MelbourneAirport,13.5,23.6,1.4,3.4,7.7,SSE,50,SSW,SSE,17,30,64,50,1019.4,1019.9,7,5,15.6,21.2,No
14/10/11,AliceSprings,22.5,37.6,0,15,11.5,S,52,WSW,SW,9,26,15,6,1010.6,1008.6,5,2,29.6,36.3,No
26/11/07,Canberra,15.6,26.9,0,6.8,8.9,E,41,E,E,6,22,65,48,1019.7,1016.5,2,4,19.8,25.1,No
2/5/2015,PerthAirport,8.2,22.5,0,4,8,E,54,E,SW,19,20,55,38,1017.7,1013.7,2,4,14.8,21.7,No
19/10/09,PerthAirport,16.1,22.2,0,6.4,5.8,SW,35,S,W,20,22,60,46,1020.2,1019.1,7,4,18.2,20.8,No
18/10/09,Woomera,9.6,25.9,0,9.6,12.4,ENE,33,ESE,NNE,20,7,48,16,1028.7,1025.6,0,0,14.9,24.4,No
24/06/11,MelbourneAirport,8.1,16.7,0,1.6,2.1,NNW,35,N,NNW,24,15,81,62,1026,1025.9,6,7,11.8,15.6,No
8/3/2017,SydneyAirport,17.3,23.9,6.8,8.8,1.4,S,48,ESE,SSE,17,26,77,62,1018.6,1017.5,8,8,20.1,21.4,No
13/10/09,Sale,4,17.8,3.8,2.2,4.5,NNW,56,N,NW,15,43,45,43,996.1,992.7,3,5,13.6,16.7,No
8/12/2013,Nuriootpa,14.3,33.8,0,7.8,5.6,WNW,57,NE,WSW,9,28,24,12,1010.1,1007.3,7,8,26.5,31.6,Yes
9/2/2015,MelbourneAirport,12.7,27.6,0,4.2,12.6,SSW,35,SSE,SSW,24,19,58,42,1024.9,1021.4,2,0,16.8,24.5,No
10/1/2012,Moree,15.5,31.6,0,12,13.5,SSW,41,WSW,WSW,9,20,41,20,1010.2,1007.8,1,5,24.6,30.8,No
4/7/2010,Woomera,4.1,14.7,0,2.2,7.9,NNE,39,E,NNE,9,17,73,40,1029.6,1024.6,7,4,6.5,14.2,No
16/04/13,MelbourneAirport,8.4,18.2,1.8,0.2,9.6,SSE,35,S,S,11,20,74,50,1018.3,1016.1,1,4,13.7,16.8,No
2/1/2015,SydneyAirport,21.1,27.5,0.2,9.2,3.6,S,50,SSW,S,13,24,77,86,1019.1,1018,7,7,22.4,23.3,No
31/03/15,Woomera,16.9,31.8,0,7.6,11.1,ENE,28,ESE,SSE,9,9,35,17,1023,1019.2,0,1,20.7,31,No
29/08/12,Darwin,19.8,31.3,0,7.2,10.2,NW,33,ENE,WNW,6,26,91,54,1016.2,1011.8,2,2,23.8,29.5,No
6/2/2011,Mildura,12.8,22.1,32.4,3.4,5.8,SSW,41,S,SSE,20,24,65,44,1022.6,1024.1,7,6,13.5,18.2,No
14/05/12,PerthAirport,9.8,21.1,1,2,5.9,WSW,31,NNW,SW,13,15,93,62,1019.9,1018.5,7,4,14.4,20.4,No
18/10/10,SydneyAirport,11.4,25.4,0,7.2,12.3,W,39,W,WNW,24,20,45,25,1018.7,1015.1,1,1,16.3,24.9,Yes
17/06/15,Darwin,21.7,32.8,0,6.2,10.6,ENE,30,SE,NW,9,19,74,59,1012.8,1008.8,1,1,26.3,29.9,No
24/03/10,Williamtown,13.6,26.7,0,5,8.5,SE,37,WNW,SE,9,24,96,63,1020.7,1019.7,7,3,19.6,25.9,No
25/08/15,Mildura,7.4,16,1,3.2,3.3,SSW,35,S,S,22,7,73,55,1024.5,1023,4,7,9.3,15.7,No
14/11/12,Melbourne,10.4,19.6,0,7,9.6,SSW,31,S,S,11,19,59,52,1019.7,1017.5,3,8,14.2,18.2,No
4/5/2010,MelbourneAirport,11,23.8,0,7,6.8,N,80,N,NNW,56,30,53,29,1011.4,1007,6,7,18,22.7,Yes
31/10/08,Canberra,12.3,30.2,0,6,12.6,NW,78,NW,WNW,31,35,43,13,1009.6,1009.2,1,1,23.8,28.6,No
26/11/14,Moree,21.1,31.3,0,7.8,1.4,NE,39,NE,NW,26,11,54,43,1015.8,1013.5,7,7,25.7,30.3,No
18/02/09,Mildura,15.4,32.6,0,10.4,9.2,ESE,31,E,SSE,7,19,48,23,1011.6,1008.6,2,6,23.3,30.8,No
23/05/11,Cairns,20.8,29.5,0,5,10.5,S,26,S,NE,13,17,73,66,1013.5,1009.9,3,2,25.2,28.4,No
28/11/10,CoffsHarbour,17.5,25.9,0,8,5.6,NNE,52,N,NNE,28,31,58,57,1015.4,1011.9,7,7,23.3,23.6,No
31/03/09,Brisbane,19.4,30,3,4,9.6,WSW,30,W,W,13,7,59,47,1009.7,1007.1,3,4,24.8,28,No
24/12/09,Watsonia,20.7,24.6,0,14.6,0,N,56,SSE,NE,4,15,52,73,1003.6,1007,8,8,24.6,22.7,Yes
3/2/2014,Woomera,28.1,40.1,0,15.8,6.4,SSE,69,ESE,SSE,17,37,16,19,1006.7,1006.2,1,3,34.9,39.2,No
15/07/12,Cairns,22.7,26.4,0,2.4,4,SSE,39,SSE,SSE,13,22,88,66,1016.3,1013.8,8,5,24.2,25.2,No
25/10/15,SydneyAirport,15.5,25.8,0,7.4,10.2,NE,52,NNE,NE,11,35,62,57,1021.9,1017.4,2,3,20.2,22.3,No
21/02/11,MountGambier,10.2,18.3,0.4,5,3.9,S,46,SW,S,15,28,76,57,1021.9,1023.6,7,7,13.7,16.5,No
23/11/12,MountGambier,8.3,28.2,0,4.6,10.7,SW,28,E,WNW,13,9,67,34,1019.4,1015,2,4,15.3,25.7,No
2/11/2012,Melbourne,10.6,16.8,0.6,4.6,1.6,SSW,35,S,SSE,24,22,80,54,1018.9,1019.3,7,6,12.2,15.8,No
6/7/2015,MelbourneAirport,6.5,11.4,1.8,4,0.2,N,57,NNE,N,20,30,84,66,1016.8,1015.6,7,8,6.7,10,Yes
11/12/2013,Mildura,12,25.8,0,7.6,12.2,WSW,37,WSW,SW,17,20,55,29,1013.9,1011.9,3,5,17.3,24.3,No
15/05/12,WaggaWagga,-0.4,17.7,0,2.6,9.2,SSW,28,ESE,SW,6,20,80,35,1027,1023.4,0,3,5.9,17,No
7/7/2014,MelbourneAirport,3.1,15.3,0.2,1.6,7.4,N,59,N,N,17,26,86,53,1017,1013.4,2,7,8,13.7,No
19/06/17,Watsonia,4.3,15.1,0,0.8,2.7,ESE,13,ESE,E,7,4,100,70,1032.7,1029.9,7,7,6.3,14.5,No
15/09/13,Watsonia,7.9,21.3,0,1.6,8.3,NW,33,ENE,N,6,15,87,44,1016.8,1013,5,7,12.7,20.7,Yes
16/10/09,Mildura,5.5,19.7,1.6,5.8,6.6,SW,39,WSW,SW,19,17,74,43,1021.8,1021.3,1,7,10.9,17.1,No
5/4/2010,Moree,16.6,28.1,0,6,8.1,NE,33,NE,NNE,24,11,56,44,1018.6,1014.3,6,2,21.8,27.1,No
3/9/2014,WaggaWagga,0.8,14.8,0.8,3.2,11,SSW,37,WSW,WSW,19,24,57,41,1020.3,1016.8,0,1,9,14.1,No
13/10/09,Brisbane,18.3,35,1.8,6.6,8.8,WSW,93,NNW,NW,13,20,56,25,1009.1,1002.2,2,7,26.7,34,Yes
1/1/2015,MelbourneAirport,10.8,28.2,0,7.6,10.3,SSE,37,SSW,NE,24,13,59,38,1013.8,1013.8,7,7,18,25,No
8/1/2009,Woomera,15.2,31.4,0,19.4,13.4,SSE,56,SE,SSE,35,24,45,14,1015.8,1014.2,0,1,18.4,28.3,No
18/06/15,Sydney,11.4,17.4,2.2,1,0.8,W,39,W,SSW,17,13,80,84,1014.4,1013.6,7,7,13.5,15.8,Yes
13/02/11,Brisbane,20.7,30.8,0,6.4,10.4,E,22,WSW,ENE,6,11,65,59,1016.1,1013.1,5,3,26.4,28.9,No
13/10/11,NorfolkIsland,14.5,20.1,0,3.8,11.4,SSW,33,SSW,SW,17,26,63,51,1020.4,1019.8,2,1,18.9,18.8,No
9/4/2009,Cairns,23.2,30,45.2,5.8,2.9,SE,41,S,ESE,17,24,89,69,1013.7,1010.7,7,7,25.5,29.2,Yes
18/03/16,Portland,12.7,17.3,19.4,7.6,5.9,W,67,SW,SW,26,33,65,55,1001.8,1007.5,8,8,14.8,16,Yes
28/04/12,Moree,14.4,16.7,8,2,0.4,SSE,28,S,SSE,13,15,95,95,1020.9,1018.1,8,8,15.4,16.4,Yes
18/07/13,Mildura,9.9,21.2,0,2.6,3.8,N,59,N,N,22,37,58,50,1009.2,1004.4,7,4,17.1,20.4,Yes
1/2/2017,Melbourne,14.3,20.6,0,5.4,3.2,S,22,SE,SSW,11,7,59,52,1015.3,1012.9,7,8,17.1,19.1,No
21/10/14,Woomera,20.7,38.9,0,13.6,6,NNW,54,NNE,N,24,30,7,4,1018.6,1016.1,3,5,29,37.2,No
24/04/09,MelbourneAirport,15,17.7,0,7.4,0,N,76,N,N,35,31,74,76,1003,998.4,8,7,15.5,16.7,No
21/08/15,MountGambier,11,17.4,2.8,5,3.1,N,56,NNE,N,19,22,85,63,1011.9,1007.6,8,8,11.2,16.7,Yes
30/01/16,MelbourneAirport,11,22.8,7.8,2.8,4.5,S,33,WSW,S,13,20,89,53,1006.6,1004.3,7,6,14.6,21.4,Yes
7/12/2014,Nuriootpa,13.2,25,0,6.6,7.3,SE,35,SSW,WSW,9,17,74,45,1008.2,1005.9,7,6,17,23.1,No
11/9/2016,SydneyAirport,11.9,19.5,0,6.2,8.7,SE,28,W,SE,15,19,51,55,1019.1,1017.1,1,6,15.9,17.5,No
24/08/13,WaggaWagga,9.2,12,0.4,1,0,WNW,30,WSW,WSW,15,15,87,79,1023.5,1023.9,8,8,10.3,11.8,No
24/05/10,Watsonia,4.2,15.3,0,3,0.3,NNE,22,ENE,ENE,11,13,60,97,1015.4,1011.9,7,8,13.2,12.2,Yes
31/10/16,Melbourne,7.9,17.5,1.8,9.8,9.5,NW,44,WNW,W,15,11,54,56,1012.9,1013.1,3,6,11,14.5,No
18/06/09,Moree,6.2,21.1,0,3,9.2,E,37,ESE,SE,6,19,64,35,1024.8,1021.4,1,2,13.1,20.2,No
5/7/2011,CoffsHarbour,11.2,20.6,0,2,9.6,WNW,41,WNW,W,9,17,46,26,1014.6,1009.7,0,1,17.3,20.3,No
30/05/09,Moree,5.4,20.5,0,2.2,9.2,ESE,31,E,S,7,9,77,36,1024.7,1022.1,1,4,12.4,19.6,No
16/12/09,WaggaWagga,17.5,39.2,0,9.4,12.8,WNW,39,ENE,NW,13,17,41,8,1017.4,1012.5,2,6,27.2,38.8,No
18/11/13,WaggaWagga,7.3,28.1,0,6.8,13.5,SW,28,E,S,17,11,41,24,1015.9,1011.6,1,3,17.8,24.6,No
28/07/11,MelbourneAirport,4.2,15,0,2.6,9.4,N,61,N,N,44,35,67,39,1026.3,1023.7,1,1,8.5,14.3,No
15/03/13,Cairns,19.9,31.6,0,6.8,11.1,SE,35,ESE,E,6,20,67,48,1011.6,1008.5,3,3,26.8,30.3,No
19/04/10,MelbourneAirport,14.3,27.4,0,6,6.6,N,46,N,N,17,28,54,38,1023.9,1021,6,7,20.4,26.8,No
2/10/2015,PerthAirport,10.9,28.3,0,6.4,5.4,NNW,28,NNE,W,11,15,40,19,1021.1,1017.8,7,7,20,27.2,No
21/04/10,Cobar,15.3,28.6,0,4.2,8.5,NE,26,NE,NE,17,9,61,32,1021.3,1018.2,4,6,21.1,27.9,No
9/1/2009,Cobar,16.1,34.2,0,14.6,13.2,SE,37,SE,S,15,6,25,9,1013.3,1009.2,1,1,20.7,32.8,No
17/03/14,SydneyAirport,15.3,28,3.8,6.2,11.2,NE,43,WNW,W,20,13,47,22,1016.9,1015,1,1,18.8,27.7,No
17/04/14,Watsonia,8.8,24.6,0,4,10.1,NNW,19,ENE,NW,6,6,99,35,1021.2,1018.2,0,5,12.3,24.5,No
27/12/08,AliceSprings,23.1,31.5,21.4,9.2,3,SW,22,E,N,11,7,77,51,1009,1005,7,6,23.9,30.2,No
3/2/2017,Hobart,13.5,23.9,0.2,7.2,9,WNW,54,NNW,NW,22,26,64,42,1007.2,1007.1,7,7,15.1,23.1,No
26/11/14,AliceSprings,17.3,35.3,0,11.8,12.6,SE,46,ESE,SE,26,20,27,18,1014.9,1010.2,4,5,27,33.1,No
20/10/11,Perth,9,25.5,0,5.8,11.9,E,26,E,E,11,7,40,22,1024.9,1019.3,0,0,17.4,25,No
15/11/14,Nuriootpa,13,23.7,0,5.4,2.1,W,46,ENE,NNW,17,6,51,55,1010.9,1006.8,7,7,16.4,23.5,Yes
24/01/10,MelbourneAirport,8.6,22.5,0,7.4,10.3,S,33,E,S,9,13,63,44,1016.5,1014.6,8,1,14.7,20.8,No
7/7/2013,Darwin,23.9,33.5,0,7.8,7.1,ESE,46,ESE,E,24,28,45,42,1013.8,1010.7,6,7,26.8,32,No
1/8/2016,Brisbane,9.1,25.6,0,2.6,10,ENE,15,WSW,NE,6,4,63,31,1019.2,1014.7,0,0,14.2,24.9,No
5/1/2017,Melbourne,18.5,31.7,0,9,10.5,N,33,NNW,SW,19,9,51,39,1016.8,1013.5,6,2,24.9,30.8,No
4/3/2009,Melbourne,14,19,2.4,10,4.4,W,63,NW,W,15,44,43,44,1012.6,1012.1,3,7,15.3,18.5,Yes
11/12/2014,SydneyAirport,20.9,22.7,7.8,3.4,0.7,S,80,WNW,SSW,17,43,87,82,1005.5,1008.7,7,7,22.6,19.4,Yes
23/11/09,Perth,11.9,33.6,0,7.6,13.2,SW,31,NE,WSW,19,17,25,17,1022.8,1020.1,0,0,26.9,32,No
27/04/12,AliceSprings,5.9,21.7,0,4,10.8,SE,39,SE,ESE,11,17,63,31,1021.8,1018.4,0,1,14.4,20.7,No
22/08/13,Cairns,19.8,28.4,0,6.4,5.5,SSE,33,SSW,NE,11,13,67,65,1016.5,1013.7,6,7,24.1,25.1,No
30/11/10,Perth,15.8,37.2,0,12,13,WSW,41,NE,SW,19,20,13,18,1009.6,1006.8,2,1,31.3,30.7,No
21/10/15,PerthAirport,11.4,32.9,0,8.8,12.3,ENE,35,ENE,WSW,20,22,38,32,1017.4,1014.5,0,0,23.9,29.9,No
21/01/12,Townsville,25.3,31.2,0,8,12.2,ENE,37,ESE,ENE,20,28,67,65,1008.9,1006.5,5,2,29.8,30.6,No
15/12/09,Melbourne,13.6,31.3,0,6,12.9,SSE,30,SSW,NE,6,6,66,40,1020.7,1016.5,1,0,17.5,28,No
14/06/14,Brisbane,15.3,21,0.8,2.6,0.4,W,26,SW,NNW,2,7,88,70,1015.9,1011.7,7,7,17.5,20.4,No
21/04/15,Perth,9.7,28.2,0,5.6,10.6,SW,24,E,SSW,7,9,42,28,1022.5,1018.8,0,0,19.7,27.6,No
28/12/15,NorfolkIsland,19.6,23.9,0.8,5.8,3.9,ENE,46,ENE,ENE,30,24,77,74,1014.7,1012.2,7,7,22.3,22.4,No
16/03/16,AliceSprings,21.9,37.7,0,10.4,11,ESE,35,ESE,ENE,11,11,52,25,1009,1004.8,1,5,28.4,35.5,No
13/04/14,NorfolkIsland,20.3,23.8,0,4,5,NE,39,NE,NNE,22,15,78,84,1016.8,1015.7,7,7,22.5,22,Yes
23/08/11,CoffsHarbour,12.6,17.9,20.2,4.2,0.7,SSE,43,SW,ESE,17,28,94,79,1032.3,1028.9,8,6,13.6,17.3,Yes
5/9/2010,Portland,9.1,13.1,10,2.8,9.5,SW,69,WSW,WSW,28,19,70,83,1010.5,1013.5,7,8,12,11.2,Yes
11/11/2011,MelbourneAirport,7.9,23.1,0,5.4,10.3,NW,31,NNE,N,6,13,65,40,1024.5,1020.4,2,8,15,22.2,No
30/03/14,MountGambier,8.7,25.6,0.2,2.6,7.7,E,22,E,WSW,15,6,99,48,1019.9,1018,8,4,12.9,23.4,No
20/09/14,Darwin,21.2,34.9,0,10.4,10.8,N,41,SSW,N,7,28,70,45,1015.3,1010.3,5,2,27.7,31.7,No
3/4/2016,SydneyAirport,19.3,24.3,0.4,6.8,6.7,S,43,SSW,SE,24,17,77,65,1024.6,1022.1,6,2,21.4,23.4,Yes
30/11/10,Hobart,7.6,18.5,0,4.4,5.7,SE,30,N,SE,7,20,66,55,1025.5,1024.6,7,6,12.9,17.4,No
18/04/09,PerthAirport,16.2,25.6,0,5.2,1.8,E,52,ENE,N,9,13,44,64,1015.1,1013.1,7,7,22.3,22.8,No
30/05/10,NorfolkIsland,14,20.3,0,4,4,ENE,48,ENE,NE,28,26,66,79,1017.6,1014.7,5,8,18.3,18.7,Yes
30/05/14,AliceSprings,12.4,28.8,0,2.8,7.4,WNW,35,N,NW,9,17,52,24,1017.3,1012.9,6,2,17.3,28.3,No
11/11/2011,Brisbane,21.6,29.3,0,8.6,9.7,E,28,ENE,ENE,7,15,66,54,1020,1017.9,7,1,25.5,27.9,No
11/2/2015,MelbourneAirport,15.9,35.4,0,8.6,11.1,N,54,N,SSE,20,19,48,36,1018.5,1016.8,5,7,27.2,32.1,No
22/01/10,PerthAirport,16.9,30.9,0,9.6,13.1,E,43,E,WSW,28,28,41,33,1015.5,1011.3,0,1,22.6,29.9,No
1/9/2010,Darwin,23.3,34.3,0,9,10.7,ENE,50,E,NNE,17,28,65,43,1013.6,1009.9,1,1,28.5,33.1,No
13/01/14,SydneyAirport,20.1,26.1,0,7.6,11.5,SSW,35,SSW,SE,17,20,69,51,1022.1,1020.1,6,2,21.9,25,No
7/12/2009,Moree,19.7,41.2,0,11.4,13.1,NNE,43,NNE,NNW,28,19,33,9,1012.4,1008.1,0,3,30,40,No
19/04/12,PerthAirport,12.4,22.4,4.4,4.4,6.8,ENE,26,NE,SW,15,9,71,45,1018,1015.3,7,7,16.6,21.8,No
16/01/10,Darwin,24.6,33.5,22,3,8,NW,67,S,WNW,13,28,76,67,1008,1004.5,6,6,29,32.5,Yes
25/08/12,NorfolkIsland,13.7,18.7,0,3.2,8,ENE,30,ENE,ENE,17,17,57,52,1024.4,1021.6,7,3,16.4,17.6,No
16/07/08,Melbourne,6.2,16.4,0,2.6,8.3,N,43,N,N,19,30,86,55,1022.2,1018.7,1,6,7.5,14.1,No
27/01/10,Moree,22.3,38,0,11.6,10.2,S,52,NNE,ENE,20,13,40,20,1012.2,1008.7,2,4,28.6,36.7,No
1/3/2016,Williamtown,16.5,28.7,0,5,11.2,SE,39,NNE,ESE,7,26,74,51,1021.9,1019.7,1,2,23.2,27.4,No
3/8/2015,Williamtown,11.3,18.6,0,17.2,10.1,WNW,63,WNW,WNW,35,35,50,30,1016.6,1014.3,0,0,12.4,18.3,No
26/03/13,WaggaWagga,15.3,31.5,0,4.2,9.3,NW,31,E,WNW,11,19,72,23,1017.6,1014.1,6,1,17.7,30.6,No
17/12/09,PerthAirport,13.2,29.1,0,8.8,13.3,ESE,54,ESE,E,28,22,38,17,1023.7,1019.5,0,0,19.1,27.6,No
27/11/13,Melbourne,15.7,33.1,0,6.6,9.5,NNW,48,N,N,19,22,51,17,1014,1010.6,7,7,21.9,32.1,No
21/02/14,Nuriootpa,10.4,19.7,0,5.2,6.9,SSE,41,S,SSW,15,22,49,37,1024,1022.7,7,5,14,18.6,No
24/10/13,AliceSprings,15.4,27,0,8,11.8,ESE,50,SE,ESE,31,28,21,12,1020.9,1017.1,5,4,19.8,24.7,No
12/3/2010,Hobart,10.8,18.7,0,4.2,10.2,SE,35,NNW,ESE,9,20,74,57,1040,1038.5,7,2,12.8,18.3,No
20/02/11,Mildura,15.5,26.3,0,8,9.6,WSW,37,W,SSW,9,24,84,43,1014.4,1014,7,7,18,25.2,No
3/11/2014,Perth,13.4,22.9,0,5.4,11.5,SW,37,SSE,SSW,13,22,55,39,1020.8,1021.2,5,1,19.4,20.6,No
16/11/14,SydneyAirport,17.6,29,5.8,5,7.3,W,85,N,W,20,57,88,23,1004.7,1001.5,8,2,18.7,27.7,No
28/10/11,PerthAirport,12.8,23.5,0,4.8,12.4,E,52,ESE,SE,17,15,51,35,1020,1017.4,4,4,18.7,22.5,No
8/6/2014,Hobart,8.1,11,1.2,0.8,2,SSW,26,SSW,ESE,13,11,62,55,1034.6,1034.8,7,6,8.8,10,No
21/01/10,SydneyAirport,20,30.9,0,9,12.8,ENE,46,W,ENE,9,31,67,53,1012.3,1008,3,2,25,29.1,No
3/5/2011,SydneyAirport,13.7,18.5,0.2,2.4,0,SSW,50,W,SSW,9,31,88,69,1015.2,1013.9,8,7,15.2,18.3,No
23/09/16,Mildura,2.9,19.3,0,3.4,10.3,NW,30,NNE,NNE,6,11,77,41,1017.6,1011.3,0,1,11.2,18.3,No
16/11/15,Perth,15.1,32.3,0,10.8,13.1,WSW,24,NE,W,11,9,41,23,1012.3,1009.3,0,0,25.8,31.3,No
31/07/12,PerthAirport,11.5,18.6,5.6,4.4,0.2,SW,46,NNE,SW,9,26,95,79,1015.3,1012.6,7,7,12.3,17.2,Yes
30/04/17,Hobart,6.4,20.1,0,2.4,9.7,N,35,NNW,NNE,11,15,74,43,1018.8,1013.7,1,0,11.3,18.9,No
4/5/2011,Mildura,5.2,19.6,0,3.2,9.6,SW,28,S,S,9,11,81,45,1024.2,1022.5,1,2,10.9,19.2,No
25/01/16,MelbourneAirport,15.3,22.3,1.4,5,8.3,SSE,44,S,S,20,22,76,47,1016.6,1016.1,7,1,17.2,21.6,No
24/04/13,Brisbane,17.1,26.6,0,3.2,10.5,E,20,SW,E,6,11,69,53,1018.4,1015.7,1,1,21.4,26.1,No
6/7/2010,Brisbane,13.3,22.5,0,2.2,2.9,W,26,SSW,W,2,11,67,62,1020.2,1015.7,6,7,17.8,20.9,No
31/01/16,Watsonia,11.4,21.3,7.6,4.8,8.2,NNE,44,ENE,N,13,24,78,59,1000.6,1001.8,7,7,17.3,19.1,No
15/09/09,CoffsHarbour,11.4,23.6,0,4,10.2,NNE,54,NW,NNE,13,37,62,66,1021.3,1016.4,3,7,21.4,21.8,No
12/11/2015,PerthAirport,14.8,34.8,0,8.6,11.9,W,39,E,WSW,19,24,46,36,1019.1,1016.8,5,5,24.9,31.4,No
14/08/10,NorfolkIsland,15.8,19.7,1.6,3.2,8.8,WNW,39,WNW,WNW,7,30,84,67,1013.5,1011.7,6,4,17,19.3,No
19/02/15,Cairns,21.8,31,0,5.6,11.3,NNE,28,WNW,N,9,20,71,65,1008.7,1005.3,6,7,27.4,30.3,No
13/11/11,NorfolkIsland,16,21.3,1,3.2,7.9,SSE,33,S,SSE,19,22,64,49,1018.5,1017.5,7,1,18,20.3,No
16/09/09,Woomera,19,29.5,0,13.2,2.9,NNW,70,NNE,NNE,44,39,9,34,1011.5,1007.5,6,7,24.4,24.4,Yes
11/4/2012,SydneyAirport,10.4,18.3,0,6,6.1,SSW,61,SSW,SSW,33,41,64,66,1030.7,1029.8,5,5,15.7,17.9,Yes
16/06/09,Townsville,13.6,27.9,0,6,10.5,SSW,43,SSW,SSW,26,15,25,15,1017.8,1014.3,7,7,20.9,27.5,No
15/01/11,Williamtown,19.7,29.7,0,10,3.4,S,35,NW,SE,9,22,71,81,1009.3,1008.5,6,8,24.2,23.9,Yes
26/03/13,Darwin,23.9,30.3,13.8,6.2,4,NE,33,E,NNE,20,9,84,79,1007.1,1004,7,7,26.2,28.2,Yes
18/09/13,AliceSprings,12.4,26.4,0,10,11.2,S,35,SE,SE,19,9,31,22,1014.9,1010.2,0,0,19,24.6,No
12/2/2015,Townsville,23.7,33.2,0,9,11.7,ESE,46,SSE,E,24,33,60,53,1012.2,1008.7,1,3,28.7,31.8,No
19/07/12,Watsonia,0.6,14.6,0,2.4,4.6,NNW,30,NE,NNW,4,9,99,54,1023.1,1021.7,1,7,3.4,12.8,No
29/11/10,Nuriootpa,10,18.8,0,5,8.8,S,43,SSE,S,20,24,75,49,1020.5,1016.8,8,6,12,17.1,No
17/03/14,Melbourne,14.2,24.9,5.8,7.2,6.9,N,54,N,NW,35,28,66,43,1012.1,1011.6,6,7,17.4,23.4,No
8/11/2011,Nuriootpa,17.1,30.1,2.4,5.4,7.3,WNW,35,WNW,NNW,13,17,79,36,1011.2,1007.7,8,5,19.5,28.5,No
5/3/2012,Moree,20,32.1,0,7.8,7.8,SW,46,N,WNW,13,20,71,52,1012.7,1009.7,5,7,25.4,30.4,No
